CustomerID,Recency,Frequency,Monetary,F_Score,R_Score,M_Score,RFM_Score,RFM_Segment
16248,62,1,152.94,2,2,2,222,Others
16249,53,5,1800.07,4,2,4,244,Others
16250,261,2,389.44,3,1,2,132,Others
16253,67,2,3683.86,3,2,4,234,Others
16255,17,8,2619.91,4,4,4,444,Champions
16256,267,1,752.4300000000001,2,1,3,123,At-Risk
16257,177,1,46.95,2,1,1,121,Others
16258,45,5,5203.51,4,3,4,344,Potential Loyalist
16260,51,1,1035.45,2,3,3,323,Others
16261,17,4,728.54,3,4,3,433,Loyal
16265,9,9,5447.0,4,4,4,444,Champions
16266,74,7,861.89,4,2,3,243,Others
16268,71,2,667.65,3,2,3,233,Others
16270,353,1,1141.24,2,1,3,123,At-Risk
16271,3,5,1404.64,4,4,3,443,Loyal
16272,117,1,411.7,2,2,2,222,Others
16274,373,1,351.75,2,1,2,122,Others
16275,197,1,559.87,2,1,3,123,At-Risk
16276,177,1,810.6,2,1,3,123,At-Risk
16278,100,1,566.38,2,2,3,223,Others
16279,21,3,1502.78,3,3,4,334,Potential Loyalist
16281,72,1,2062.06,2,2,4,224,Others
16282,340,1,168.3,2,1,2,122,Others
16283,6,5,1570.81,4,4,4,444,Champions
16284,31,2,812.68,3,3,3,333,Potential Loyalist
16287,170,1,142.5,2,1,2,122,Others
16292,122,1,302.25,2,2,2,222,Others
16293,22,10,2248.99,4,3,4,344,Potential Loyalist
16295,10,4,1328.55,3,4,3,433,Loyal
16297,269,1,301.9,2,1,2,122,Others
16298,23,3,598.2,3,3,3,333,Potential Loyalist
16302,127,1,233.22,2,2,2,222,Others
16303,26,3,5360.63,3,3,4,334,Potential Loyalist
16305,139,1,361.22,2,2,2,222,Others
16306,214,6,632.27,4,1,3,143,At-Risk
16308,38,4,2560.0,3,3,4,334,Potential Loyalist
16309,106,2,706.57,3,2,3,233,Others
16311,18,2,616.26,3,4,3,433,Loyal
16313,3,2,274.15,3,4,2,432,Loyal
16315,331,1,226.37,2,1,2,122,Others
16316,64,8,2938.91,4,2,4,244,Others
16317,120,3,1341.65,3,2,3,233,Others
16318,35,1,328.15,2,3,2,322,Others
16319,218,1,404.4,2,1,2,122,Others
16320,172,2,1038.46,3,1,3,133,At-Risk
16321,72,5,373.65,4,2,2,242,Others
16322,1,2,326.75,3,4,2,432,Loyal
16323,196,1,207.50000000000003,2,1,2,122,Others
16324,128,3,408.59,3,2,2,232,Others
16325,47,3,594.24,3,3,3,333,Potential Loyalist
16326,6,14,3039.2200000000003,4,4,4,444,Champions
16327,14,6,3820.27,4,4,4,444,Champions
16330,18,3,251.91,3,4,2,432,Loyal
16332,28,7,1582.8,4,3,4,344,Potential Loyalist
16333,8,22,26626.8,4,4,4,444,Champions
16337,37,1,151.05,2,3,2,322,Others
16338,157,1,214.8,2,1,2,122,Others
16339,284,1,94.05,2,1,1,121,Others
16340,107,1,534.31,2,2,3,223,Others
16341,25,4,1971.87,3,3,4,334,Potential Loyalist
16342,75,4,322.41,3,2,2,232,Others
16343,16,2,328.58,3,4,2,432,Loyal
16344,158,1,101.1,2,1,2,122,Others
16345,44,1,565.46,2,3,3,323,Others
16347,11,2,847.45,3,4,3,433,Loyal
16348,32,7,1415.65,4,3,3,343,Potential Loyalist
16349,291,1,53.5,2,1,1,121,Others
16350,21,4,1116.47,3,3,3,333,Potential Loyalist
16351,333,1,153.9,2,1,2,122,Others
16352,18,2,494.44,3,4,2,432,Loyal
16353,4,23,6675.71,4,4,4,444,Champions
16354,63,2,395.8,3,2,2,232,Others
16356,198,3,211.77,3,1,2,132,Others
16357,33,3,658.88,3,3,3,333,Potential Loyalist
16358,1,4,2027.5,3,4,4,434,Loyal
16359,7,9,1750.92,4,4,4,444,Champions
16360,5,6,3450.41,4,4,4,444,Champions
16361,10,4,891.21,3,4,3,433,Loyal
16362,32,5,709.99,4,3,3,343,Potential Loyalist
16363,53,1,109.36,2,2,2,222,Others
16364,12,2,705.79,3,4,3,433,Loyal
16365,18,9,1540.42,4,4,4,444,Champions
16366,19,1,327.3,2,3,2,322,Others
16367,37,2,800.67,3,3,3,333,Potential Loyalist
16368,2,2,479.91,3,4,2,432,Loyal
16369,18,3,1545.41,3,4,4,434,Loyal
16370,82,4,1301.91,3,2,3,233,Others
16372,33,2,355.73,3,3,2,332,Potential Loyalist
16374,66,2,466.73,3,2,2,232,Others
16376,9,2,974.96,3,4,3,433,Loyal
16377,267,1,676.2,2,1,3,123,At-Risk
16378,247,3,362.95,3,1,2,132,Others
16379,4,4,2157.4,3,4,4,434,Loyal
16380,61,1,1743.15,2,2,4,224,Others
16383,75,2,643.76,3,2,3,233,Others
16384,90,2,584.5,3,2,3,233,Others
16385,60,3,554.86,3,2,3,233,Others
16386,29,2,302.57,3,3,2,332,Potential Loyalist
16387,323,1,94.36,2,1,1,121,Others
16389,53,4,1382.07,3,2,3,233,Others
16392,270,1,217.89,2,1,2,122,Others
16393,2,13,3040.96,4,4,4,444,Champions
16394,57,5,1555.34,4,2,4,244,Others
16395,61,5,1482.06,4,2,3,243,Others
16398,154,2,1705.8,3,1,4,134,At-Risk
16399,19,2,408.02,3,3,2,332,Potential Loyalist
16400,95,1,303.93,2,2,2,222,Others
16401,1,12,4098.32,4,4,4,444,Champions
16402,265,2,293.45,3,1,2,132,Others
16403,312,1,177.5,2,1,2,122,Others
16404,70,1,443.05,2,2,2,222,Others
16405,302,2,167.25,3,1,2,132,Others
16406,19,1,154.35,2,3,2,322,Others
16407,13,10,2079.68,4,4,4,444,Champions
16409,36,5,2022.98,4,3,4,344,Potential Loyalist
16411,19,2,211.7,3,3,2,332,Potential Loyalist
16412,54,1,135.99,2,2,2,222,Others
16413,57,1,262.2,2,2,2,222,Others
16414,22,2,126.25,3,3,2,332,Potential Loyalist
16415,44,1,200.27,2,3,2,322,Others
16416,27,3,1051.4,3,3,3,333,Potential Loyalist
16418,45,3,631.12,3,3,3,333,Potential Loyalist
16419,113,6,958.71,4,2,3,243,Others
16422,17,51,34684.4,4,4,4,444,Champions
16423,25,1,346.12,2,3,2,322,Others
16424,191,1,133.56,2,1,2,122,Others
16425,302,1,302.7,2,1,2,122,Others
16426,2,10,1863.76,4,4,4,444,Champions
16427,263,2,241.06,3,1,2,132,Others
16429,106,1,284.55,2,2,2,222,Others
16430,57,1,300.85,2,2,2,222,Others
16431,213,3,623.28,3,1,3,133,At-Risk
16432,64,1,287.40000000000003,2,2,2,222,Others
16433,28,1,184.26,2,3,2,322,Others
16434,29,7,1511.8,4,3,4,344,Potential Loyalist
16438,6,5,798.35,4,4,3,443,Loyal
16440,8,5,3640.67,4,4,4,444,Champions
16441,67,2,381.2,3,2,2,232,Others
16442,2,3,609.3,3,4,3,433,Loyal
16444,46,4,654.67,3,3,3,333,Potential Loyalist
16445,34,1,230.51,2,3,2,322,Others
16446,1,2,168472.5,3,4,4,434,Loyal
16447,136,1,255.91,2,2,2,222,Others
16448,198,1,182.99,2,1,2,122,Others
16449,198,2,707.69,3,1,3,133,At-Risk
16450,150,1,311.92,2,1,2,122,Others
16451,88,1,266.97,2,2,2,222,Others
16454,45,2,6.9,3,3,1,331,Potential Loyalist
16455,64,7,1841.18,4,2,4,244,Others
16456,99,5,2158.18,4,2,4,244,Others
16457,218,1,208.36,2,1,2,122,Others
16458,3,18,3482.74,4,4,4,444,Champions
16460,28,3,811.23,3,3,3,333,Potential Loyalist
16461,178,1,142.92,2,1,2,122,Others
16462,74,3,136.0,3,2,2,232,Others
16463,21,4,1422.4,3,3,3,333,Potential Loyalist
16464,20,3,1298.66,3,3,3,333,Potential Loyalist
16466,34,7,1595.96,4,3,4,344,Potential Loyalist
16468,74,1,74.9,2,2,1,221,Others
16469,24,4,625.42,3,3,3,333,Potential Loyalist
16470,52,4,752.77,3,2,3,233,Others
16471,275,1,223.95,2,1,2,122,Others
16473,165,3,316.11,3,1,2,132,Others
16474,7,7,1810.65,4,4,4,444,Champions
16475,88,4,544.3,3,2,3,233,Others
16477,64,7,2494.46,4,2,4,244,Others
16478,25,3,331.0,3,3,2,332,Potential Loyalist
16479,10,2,300.83,3,4,2,432,Loyal
16480,76,1,769.29,2,2,3,223,Others
16482,16,1,220.62,2,4,2,422,Others
16483,192,1,139.35,2,1,2,122,Others
16484,174,2,404.3,3,1,2,132,Others
16485,77,1,363.65,2,2,2,222,Others
16488,33,3,498.8,3,3,2,332,Potential Loyalist
16491,47,1,731.5,2,3,3,323,Others
16493,80,4,1351.63,3,2,3,233,Others
16494,297,1,826.53,2,1,3,123,At-Risk
16495,3,3,648.26,3,4,3,433,Loyal
16496,9,3,1599.52,3,4,4,434,Loyal
16497,50,6,2965.69,4,3,4,344,Potential Loyalist
16498,161,2,100.97,3,1,2,132,Others
16499,360,2,365.45,3,1,2,132,Others
16500,5,6,400.86,4,4,2,442,Loyal
16503,107,4,1431.93,3,2,3,233,Others
16504,25,1,465.88,2,3,2,322,Others
16505,32,1,777.6,2,3,3,323,Others
16506,20,2,90.3,3,3,1,331,Potential Loyalist
16509,297,1,363.7000000000001,2,1,2,122,Others
16510,372,1,248.1,2,1,2,122,Others
16511,22,3,918.33,3,3,3,333,Potential Loyalist
16513,5,4,874.59,3,4,3,433,Loyal
16515,52,5,1624.14,4,2,4,244,Others
16516,30,1,101.7,2,3,2,322,Others
16517,277,1,162.7,2,1,2,122,Others
16518,61,2,484.32,3,2,2,232,Others
16519,25,2,215.08,3,3,2,332,Potential Loyalist
16520,186,3,1046.57,3,1,3,133,At-Risk
16523,2,21,9418.47,4,4,4,444,Champions
16525,2,26,13027.45,4,4,4,444,Champions
16526,172,1,290.36,2,1,2,122,Others
16527,81,1,228.06,2,2,2,222,Others
16528,4,1,244.41,2,4,2,422,Others
16529,190,1,455.25,2,1,2,122,Others
16531,22,7,1244.59,4,3,3,343,Potential Loyalist
16532,18,3,6748.8,3,4,4,434,Loyal
16533,19,3,1082.81,3,3,3,333,Potential Loyalist
16535,5,1,593.75,2,4,3,423,Others
16536,110,1,548.12,2,2,3,223,Others
16539,3,4,1388.81,3,4,3,433,Loyal
16542,54,1,119.62,2,2,2,222,Others
16545,165,1,339.3,2,1,2,122,Others
16546,291,2,787.15,3,1,3,133,At-Risk
16549,10,10,4034.9,4,4,4,444,Champions
16550,109,5,2298.97,4,2,4,244,Others
16551,96,3,922.12,3,2,3,233,Others
16552,243,2,379.73,3,1,2,132,Others
16553,163,12,5719.82,4,1,4,144,At-Risk
16554,42,3,837.1,3,3,3,333,Potential Loyalist
16555,35,2,285.89,3,3,2,332,Potential Loyalist
16556,67,7,3313.79,4,2,4,244,Others
16557,24,2,281.85,3,3,2,332,Potential Loyalist
16558,1,20,8338.49,4,4,4,444,Champions
16560,27,2,841.41,3,3,3,333,Potential Loyalist
16561,6,2,511.12,3,4,3,433,Loyal
16563,54,1,1077.74,2,2,3,223,Others
16565,364,1,173.7,2,1,2,122,Others
16566,15,5,614.66,4,4,3,443,Loyal
16567,194,2,865.6,3,1,3,133,At-Risk
16569,3,1,124.2,2,4,2,422,Others
16570,15,10,3738.4,4,4,4,444,Champions
16571,27,3,1421.69,3,3,3,333,Potential Loyalist
16572,127,3,1009.6,3,2,3,233,Others
16573,85,2,663.61,3,2,3,233,Others
16574,71,1,451.44,2,2,2,222,Others
16581,183,1,105.84,2,1,2,122,Others
16582,113,1,313.62,2,2,2,222,Others
16583,374,1,233.45,2,1,2,122,Others
16584,80,2,936.08,3,2,3,233,Others
16586,249,1,463.95,2,1,2,122,Others
16587,232,1,225.15,2,1,2,122,Others
16589,71,3,459.24,3,2,2,232,Others
16591,69,1,213.5,2,2,2,222,Others
16592,4,16,4113.68,4,4,4,444,Champions
16593,51,3,330.03,3,3,2,332,Potential Loyalist
16594,75,1,181.09,2,2,2,222,Others
16595,61,1,360.16,2,2,2,222,Others
16596,16,2,250.15,3,4,2,432,Loyal
16597,4,1,90.04,2,4,1,421,Others
16598,286,1,145.05,2,1,2,122,Others
16600,4,6,813.52,4,4,3,443,Loyal
16601,41,1,242.7,2,3,2,322,Others
16602,36,1,528.08,2,3,3,323,Others
16603,75,2,482.47,3,2,2,232,Others
16607,18,14,3347.71,4,4,4,444,Champions
16609,15,7,5493.46,4,4,4,444,Champions
16610,219,1,75.66,2,1,1,121,Others
16611,186,1,129.49,2,1,2,122,Others
16612,33,4,1187.66,3,3,3,333,Potential Loyalist
16613,70,1,618.59,2,2,3,223,Others
16614,183,1,506.19,2,1,3,123,At-Risk
16616,15,2,500.42,3,4,3,433,Loyal
16617,236,1,151.85,2,1,2,122,Others
16618,31,5,2647.59,4,3,4,344,Potential Loyalist
16619,264,1,226.21,2,1,2,122,Others
16620,4,2,178.96,3,4,2,432,Loyal
16621,52,4,813.48,3,2,3,233,Others
16623,246,1,129.45,2,1,2,122,Others
16624,81,2,810.57,3,2,3,233,Others
16625,275,1,333.08,2,1,2,122,Others
16626,1,17,4413.1,4,4,4,444,Champions
16627,79,1,322.8,2,2,2,222,Others
16628,30,5,2188.05,4,3,4,344,Potential Loyalist
16629,74,2,408.63,3,2,2,232,Others
16633,17,6,2883.1,4,4,4,444,Champions
16634,223,2,217.9,3,1,2,132,Others
16637,32,4,1154.47,3,3,3,333,Potential Loyalist
16638,23,10,1680.72,4,3,4,344,Potential Loyalist
16639,31,3,1257.51,3,3,3,333,Potential Loyalist
16641,106,1,231.1,2,2,2,222,Others
16642,5,2,688.33,3,4,3,433,Loyal
16643,246,1,487.51,2,1,2,122,Others
16644,178,2,833.78,3,1,3,133,At-Risk
16647,170,2,214.06,3,1,2,132,Others
16648,43,1,290.65999999999997,2,3,2,322,Others
16650,72,1,518.42,2,2,3,223,Others
16652,59,7,6773.97,4,2,4,244,Others
16653,16,2,1212.66,3,4,3,433,Loyal
16654,141,4,601.27,3,2,3,233,Others
16655,18,6,3789.52,4,4,4,444,Champions
16656,22,15,8625.8,4,3,4,344,Potential Loyalist
16657,10,4,874.43,3,4,3,433,Loyal
16658,368,1,123.24,2,1,2,122,Others
16659,189,1,39.12,2,1,1,121,Others
16660,16,4,1267.65,3,4,3,433,Loyal
16665,362,1,135.4,2,1,2,122,Others
16666,19,1,118.98,2,3,2,322,Others
16667,68,2,567.18,3,2,3,233,Others
16668,15,6,306.72,4,4,2,442,Loyal
16669,24,3,1348.88,3,3,3,333,Potential Loyalist
16670,17,11,4095.9,4,4,4,444,Champions
16671,28,3,1692.27,3,3,4,334,Potential Loyalist
16672,2,20,8134.94,4,4,4,444,Champions
16674,55,2,304.24,3,2,2,232,Others
16676,34,4,1592.12,3,3,4,334,Potential Loyalist
16678,3,12,3109.99,4,4,4,444,Champions
16679,366,1,129.75,2,1,2,122,Others
16680,43,1,183.7,2,3,2,322,Others
16681,73,6,1770.34,4,2,4,244,Others
16682,5,5,1028.0,4,4,3,443,Loyal
16684,4,28,66653.56,4,4,4,444,Champions
16685,61,2,324.24,3,2,2,232,Others
16686,47,7,2959.88,4,3,4,344,Potential Loyalist
16688,1,4,1260.86,3,4,3,433,Loyal
16689,76,2,422.6,3,2,2,232,Others
16690,72,2,225.58,3,2,2,232,Others
16692,256,2,1276.0,3,1,3,133,At-Risk
16693,69,2,477.86,3,2,2,232,Others
16696,135,4,657.9,3,2,3,233,Others
16697,241,1,112.75,2,1,2,122,Others
16698,227,2,1998.0,3,1,4,134,At-Risk
16700,9,13,5076.55,4,4,4,444,Champions
16701,9,13,5398.3,4,4,4,444,Champions
16705,1,20,14034.99,4,4,4,444,Champions
16706,37,3,531.35,3,3,3,333,Potential Loyalist
16708,46,1,656.63,2,3,3,323,Others
16709,85,5,3029.87,4,2,4,244,Others
16710,19,10,2467.99,4,3,4,344,Potential Loyalist
16711,3,5,1651.03,4,4,4,444,Champions
16712,9,11,3611.31,4,4,4,444,Champions
16713,19,15,6910.78,4,3,4,344,Potential Loyalist
16714,219,3,1129.06,3,1,3,133,At-Risk
16715,78,1,301.71999999999997,2,2,2,222,Others
16716,267,2,901.2,3,1,3,133,At-Risk
16717,24,6,3843.08,4,3,4,344,Potential Loyalist
16718,369,1,606.05,2,1,3,123,At-Risk
16719,15,7,1770.22,4,4,4,444,Champions
16720,26,1,152.95,2,3,2,322,Others
16721,262,1,292.47,2,1,2,122,Others
16722,17,13,4730.81,4,4,4,444,Champions
16723,91,2,576.4,3,2,3,233,Others
16725,302,7,758.27,4,1,3,143,At-Risk
16726,26,5,1358.74,4,3,3,343,Potential Loyalist
16727,364,1,256.32,2,1,2,122,Others
16728,46,4,1048.28,3,3,3,333,Potential Loyalist
16729,38,21,7205.33,4,3,4,344,Potential Loyalist
16730,52,3,743.11,3,2,3,233,Others
16732,32,1,603.75,2,3,3,323,Others
16734,52,3,646.76,3,2,3,233,Others
16735,79,5,2247.41,4,2,4,244,Others
16737,53,1,417.6,2,2,2,222,Others
16738,298,1,3.75,2,1,1,121,Others
16739,177,1,323.0,2,1,2,122,Others
16742,47,1,464.9,2,3,2,322,Others
16743,29,7,2213.13,4,3,4,344,Potential Loyalist
16744,11,7,1291.91,4,4,3,443,Loyal
16745,87,17,7180.7,4,2,4,244,Others
16746,5,18,6680.11,4,4,4,444,Champions
16747,38,2,836.0600000000001,3,3,3,333,Potential Loyalist
16748,18,5,1515.9,4,4,4,444,Champions
16750,45,5,623.93,4,3,3,343,Potential Loyalist
16751,31,1,1764.72,2,3,4,324,Others
16752,373,1,207.5,2,1,2,122,Others
16753,58,1,223.92,2,2,2,222,Others
16754,372,1,2002.4,2,1,4,124,At-Risk
16755,114,3,1475.43,3,2,3,233,Others
16756,215,1,239.4,2,1,2,122,Others
16757,319,1,106.83,2,1,2,122,Others
16758,65,1,369.34,2,2,2,222,Others
16759,8,3,789.79,3,4,3,433,Loyal
16761,97,1,316.62,2,2,2,222,Others
16762,20,3,1207.24,3,3,3,333,Potential Loyalist
16763,199,1,611.8499999999999,2,1,3,123,At-Risk
16764,4,13,2790.9500000000003,4,4,4,444,Champions
16765,294,1,34.0,2,1,1,121,Others
16766,273,2,1145.6,3,1,3,133,At-Risk
16767,31,11,5575.56,4,3,4,344,Potential Loyalist
16768,48,3,478.09,3,3,2,332,Potential Loyalist
16769,260,1,361.54,2,1,2,122,Others
16770,58,5,757.1,4,2,3,243,Others
16771,33,5,2242.61,4,3,4,344,Potential Loyalist
16773,57,1,171.59,2,2,2,222,Others
16774,68,4,661.52,3,2,3,233,Others
16775,10,11,1691.51,4,4,4,444,Champions
16776,60,1,371.54,2,2,2,222,Others
16777,80,2,222.62,3,2,2,232,Others
16778,74,2,245.94,3,2,2,232,Others
16779,2,22,10611.72,4,4,4,444,Champions
16780,100,2,422.24,3,2,2,232,Others
16781,372,1,311.25,2,1,2,122,Others
16782,10,13,2267.9500000000003,4,4,4,444,Champions
16784,20,1,107.6,2,3,2,322,Others
16788,123,2,594.39,3,2,3,233,Others
16789,8,1,80.8,2,4,1,421,Others
16790,4,6,1545.62,4,4,4,444,Champions
16791,29,7,1705.78,4,3,4,344,Potential Loyalist
16792,282,2,110.38,3,1,2,132,Others
16793,57,1,243.84,2,2,2,222,Others
16794,1,10,1196.5,4,4,3,443,Loyal
16795,365,1,414.88,2,1,2,122,Others
16796,89,1,305.62,2,2,2,222,Others
16800,11,1,1162.65,2,4,3,423,Others
16801,163,4,1594.23,3,1,4,134,At-Risk
16803,65,1,332.3,2,2,2,222,Others
16804,23,3,536.99,3,3,3,333,Potential Loyalist
16805,174,2,460.59,3,1,2,132,Others
16806,103,4,762.16,3,2,3,233,Others
16807,143,3,1121.59,3,1,3,133,At-Risk
16808,99,2,288.42,3,2,2,232,Others
16809,23,5,914.69,4,3,3,343,Potential Loyalist
16810,192,1,309.54,2,1,2,122,Others
16811,5,2,547.07,3,4,3,433,Loyal
16812,361,1,479.35,2,1,2,122,Others
16813,8,10,1652.18,4,4,4,444,Champions
16814,14,21,6416.7,4,4,4,444,Champions
16816,103,4,417.06,3,2,2,232,Others
16817,3,9,1604.75,4,4,4,444,Champions
16818,11,11,3349.57,4,4,4,444,Champions
16820,96,1,497.61,2,2,2,222,Others
16823,227,1,358.38,2,1,2,122,Others
16824,16,2,460.64,3,4,2,432,Loyal
16825,39,2,775.18,3,3,3,333,Potential Loyalist
16826,51,1,341.7,2,3,2,322,Others
16828,93,2,128.5,3,2,2,232,Others
16829,157,1,197.22,2,1,2,122,Others
16830,39,1,325.91,2,3,2,322,Others
16832,184,3,199.15,3,1,2,132,Others
16833,1,4,1106.53,3,4,3,433,Loyal
16834,228,1,413.46,2,1,2,122,Others
16835,128,2,180.85,3,2,2,232,Others
16836,40,2,251.87,3,3,2,332,Potential Loyalist
16837,31,11,3170.98,4,3,4,344,Potential Loyalist
16838,197,2,588.85,3,1,3,133,At-Risk
16839,9,34,16594.35,4,4,4,444,Champions
16841,37,6,1869.82,4,3,4,344,Potential Loyalist
16842,101,3,1264.19,3,2,3,233,Others
16843,43,16,10196.57,4,3,4,344,Potential Loyalist
16846,50,1,214.32,2,3,2,322,Others
16847,43,1,193.44,2,3,2,322,Others
16848,53,1,281.42,2,2,2,222,Others
16849,187,1,124.57,2,1,2,122,Others
16850,334,1,332.41,2,1,2,122,Others
16851,4,3,342.45,3,4,2,432,Loyal
16852,10,2,144.91,3,4,2,432,Loyal
16855,24,2,328.4,3,3,2,332,Potential Loyalist
16856,15,1,35.400000000000006,2,4,1,421,Others
16858,369,1,375.69000000000005,2,1,2,122,Others
16859,145,2,747.81,3,1,3,133,At-Risk
16861,60,2,173.76,3,2,2,232,Others
16863,31,2,502.8,3,3,3,333,Potential Loyalist
16866,141,3,207.74,3,2,2,232,Others
16869,23,4,817.12,3,3,3,333,Potential Loyalist
16871,22,6,2812.34,4,3,4,344,Potential Loyalist
16872,77,3,680.02,3,2,3,233,Others
16873,5,6,7123.62,4,4,4,444,Champions
16875,67,5,2095.53,4,2,4,244,Others
16877,12,6,846.62,4,4,3,443,Loyal
16878,84,1,13.3,2,2,1,221,Others
16880,31,7,1491.43,4,3,3,343,Potential Loyalist
16881,67,1,432.0,2,2,2,222,Others
16882,67,3,705.12,3,2,3,233,Others
16883,187,2,272.48,3,1,2,132,Others
16884,38,2,429.84,3,3,2,332,Potential Loyalist
16885,15,3,450.41,3,4,2,432,Loyal
16887,35,1,192.33,2,3,2,322,Others
16889,195,3,1578.67,3,1,4,134,At-Risk
16891,2,5,742.43,4,4,3,443,Loyal
16892,1,5,518.19,4,4,3,443,Loyal
16893,367,1,145.93,2,1,2,122,Others
16895,65,1,202.27,2,2,2,222,Others
16897,299,2,289.78,3,1,2,132,Others
16898,26,3,501.03,3,3,3,333,Potential Loyalist
16899,8,6,1271.06,4,4,3,443,Loyal
16900,17,3,887.11,3,4,3,433,Loyal
16902,116,1,1706.88,2,2,4,224,Others
16903,29,1,363.2,2,3,2,322,Others
16904,4,16,3653.75,4,4,4,444,Champions
16905,5,7,3037.6,4,4,4,444,Champions
16906,82,4,559.59,3,2,3,233,Others
16907,29,5,928.76,4,3,3,343,Potential Loyalist
16909,72,1,379.14,2,2,2,222,Others
16910,4,8,1508.96,4,4,4,444,Champions
16912,29,11,2555.58,4,3,4,344,Potential Loyalist
16913,290,1,113.44,2,1,2,122,Others
16914,36,1,183.76,2,3,2,322,Others
16915,9,6,621.6800000000001,4,4,3,443,Loyal
16916,24,2,562.41,3,3,3,333,Potential Loyalist
16917,277,1,391.52,2,1,2,122,Others
16918,50,6,1068.82,4,3,3,343,Potential Loyalist
16919,156,11,2592.25,4,1,4,144,At-Risk
16921,61,1,154.18,2,2,2,222,Others
16923,12,19,7069.08,4,4,4,444,Champions
16924,21,3,829.89,3,3,3,333,Potential Loyalist
16926,371,1,230.25,2,1,2,122,Others
16927,116,3,543.05,3,2,3,233,Others
16928,80,17,2814.7,4,2,4,244,Others
16929,4,7,1295.39,4,4,3,443,Loyal
16930,26,3,378.89,3,3,2,332,Potential Loyalist
16931,5,21,4554.87,4,4,4,444,Champions
16932,53,1,150.23000000000002,2,2,2,222,Others
16933,1,2,563.23,3,4,3,433,Loyal
16934,55,2,931.03,3,2,3,233,Others
16936,26,1,261.9,2,3,2,322,Others
16938,9,4,2711.6800000000003,3,4,4,434,Loyal
16940,52,3,3049.88,3,2,4,234,Others
16942,13,9,1904.99,4,4,4,444,Champions
16943,212,3,816.73,3,1,3,133,At-Risk
16945,22,19,4345.5,4,3,4,344,Potential Loyalist
16947,236,1,406.48,2,1,2,122,Others
16948,139,3,435.02,3,2,2,232,Others
16949,4,6,1286.27,4,4,3,443,Loyal
16950,57,3,1178.56,3,2,3,233,Others
16951,135,3,1277.75,3,2,3,233,Others
16952,109,2,167.61,3,2,2,232,Others
16953,30,1,20.8,2,3,1,321,Others
16954,1,9,2085.08,4,4,4,444,Champions
16955,185,4,518.67,3,1,3,133,At-Risk
16956,18,1,308.74,2,4,2,422,Others
16957,239,2,416.64,3,1,2,132,Others
16959,87,1,117.35,2,2,2,222,Others
16960,39,3,507.05,3,3,3,333,Potential Loyalist
16961,116,1,234.17,2,2,2,222,Others
16963,187,1,110.55,2,1,2,122,Others
16965,227,1,201.19,2,1,2,122,Others
16966,8,7,2154.97,4,4,4,444,Champions
16967,189,1,319.02,2,1,2,122,Others
16968,4,2,439.43,3,4,2,432,Loyal
16969,39,3,650.41,3,3,3,333,Potential Loyalist
16971,38,1,357.21,2,3,2,322,Others
16976,267,1,251.52,2,1,2,122,Others
16978,78,1,344.33,2,2,2,222,Others
16979,4,6,1852.0,4,4,4,444,Champions
16980,255,2,1028.46,3,1,3,133,At-Risk
16982,61,1,384.06,2,2,2,222,Others
16983,13,7,1905.87,4,4,4,444,Champions
16984,88,2,4459.52,3,2,4,234,Others
16985,17,10,5464.12,4,4,4,444,Champions
16986,30,2,1873.2,3,3,4,334,Potential Loyalist
16987,3,7,1616.8,4,4,4,444,Champions
16988,5,1,126.12,2,4,2,422,Others
16989,7,6,1133.25,4,4,3,443,Loyal
16990,219,1,179.0,2,1,2,122,Others
16992,11,5,1614.31,4,4,4,444,Champions
16996,30,6,1456.96,4,3,3,343,Potential Loyalist
16997,288,3,702.0,3,1,3,133,At-Risk
16998,150,4,295.0,3,1,2,132,Others
16999,23,2,484.82,3,3,2,332,Potential Loyalist
17001,1,11,3989.57,4,4,4,444,Champions
17002,86,3,1493.73,3,2,3,233,Others
17004,46,2,1312.14,3,3,3,333,Potential Loyalist
17006,5,4,781.78,3,4,3,433,Loyal
17007,51,6,889.9300000000001,4,3,3,343,Potential Loyalist
17010,18,1,195.36,2,4,2,422,Others
17011,30,1,270.9,2,3,2,322,Others
17014,8,3,583.4300000000001,3,4,3,433,Loyal
17015,29,3,1838.61,3,3,4,334,Potential Loyalist
17017,3,20,8694.26,4,4,4,444,Champions
17018,41,2,920.1,3,3,3,333,Potential Loyalist
17019,11,4,1258.08,3,4,3,433,Loyal
17022,31,1,71.0,2,3,1,321,Others
17024,45,3,95.85,3,3,1,331,Potential Loyalist
17025,61,3,357.77,3,2,2,232,Others
17026,185,2,154.83,3,1,2,132,Others
17027,79,6,877.5600000000001,4,2,3,243,Others
17029,111,2,716.0,3,2,3,233,Others
17030,64,1,146.87,2,2,2,222,Others
17031,12,2,380.35,3,4,2,432,Loyal
17033,86,3,1030.14,3,2,3,233,Others
17034,16,3,745.52,3,4,3,433,Loyal
17035,246,2,433.53,3,1,2,132,Others
17037,88,1,1267.32,2,2,3,223,Others
17038,30,1,112.4,2,3,2,322,Others
17040,138,1,449.73,2,2,2,222,Others
17041,27,3,1071.49,3,3,3,333,Potential Loyalist
17042,3,5,1036.58,4,4,3,443,Loyal
17043,32,4,1735.18,3,3,4,334,Potential Loyalist
17044,25,1,948.48,2,3,3,323,Others
17045,113,3,339.44,3,2,2,232,Others
17046,157,1,642.02,2,1,3,123,At-Risk
